user_id	user_ground_truths	user_top_k_prediction
51488	[43250, 33481, 55911, 26210, 65331, 40498, 42048, 33245, 57984, 34020, 53978, 47140, 42386, 49794, 52923, 89234, 57867, 40026, 91200, 33488, 33485, 57156, 88734, 53049, 71285, 86064, 7950, 85690, 10559, 84932]	[33466, 26210, 48421, 7891, 33488, 57867, 33793, 40498, 29946, 33485, 38828, 34135, 33493, 71285, 52923, 49660, 43250, 47140, 32837, 58069, 35057, 42048, 38393, 31719, 40497, 42386, 29171, 44467, 52914, 61145, 10901, 30965, 13048, 13047, 37563, 10909, 24193, 33443, 83827, 36895, 7964, 33720, 33481, 5225, 40038, 40599, 8270, 7950, 55911, 7898, 89234, 49794, 43456, 52915, 40260, 7919, 40026, 85690, 10637, 65400, 66167, 51650, 40478, 71284, 39766, 52912, 54027, 57284, 9020, 39912, 57289, 61711, 71276, 29952, 56015, 40039, 44469, 11149, 29160, 37510, 84932, 39174, 34952, 57156, 76416, 7938, 33715, 53299, 64150, 56196, 57984, 36279, 40125, 11173, 40052, 75975, 53978, 35064, 54460, 42040]
51489	[87145, 53244, 83659, 52463, 38687, 64303, 52231, 54661, 78314, 85181, 48106, 73825, 49835, 37282, 75710, 80943, 84863, 57770, 80251, 85305, 76206]	[58063, 37172, 68412, 70005, 49063, 53942, 59544, 73825, 62506, 68138, 55659, 61235, 70398, 71063, 74618, 61233, 72274, 70824, 52463, 80251, 38687, 71584, 78314, 43634, 73058, 57630, 43417, 51608, 76278, 68672, 71583, 57627, 85305, 80796, 61234, 37282, 58336, 76137, 84863, 70760, 63613, 43506, 38690, 59896, 41403, 76206, 48176, 60536, 49853, 85572, 71580, 64605, 70831, 52801, 54601, 65221, 54661, 78831, 48106, 75710, 55667, 86429, 87618, 51461, 53947, 73059, 55719, 55937, 63614, 83659, 53935, 65814, 67390, 57461, 62807, 76203, 46142, 71579, 62000, 55303, 67817, 64925, 80943, 87145, 68316, 50424, 54589, 57768, 82468, 74622, 68674, 59625, 52231, 55429, 54717, 47130, 53855, 64303, 74671, 72109]
51490	[63394, 56180, 37854, 65447, 84255, 81696, 37826, 76755, 63406, 83872, 88120, 71742, 83289, 88915, 73601, 37796, 69665, 90024, 89145, 87405, 91282, 76064, 90657, 75209, 86026, 83292]	[83286, 63456, 83053, 76706, 83910, 27088, 83055, 63415, 27087, 83869, 76698, 37879, 88931, 83054, 84148, 28244, 73599, 37865, 73600, 83289, 87405, 87617, 83291, 62797, 54022, 81699, 65444, 71748, 73601, 89143, 83056, 68174, 84887, 63429, 54024, 73337, 63449, 72583, 73338, 54025, 80817, 71742, 63430, 37825, 84255, 80872, 63426, 80808, 79145, 89144, 63448, 37819, 83057, 54000, 85481, 53997, 89813, 37826, 80809, 80814, 76755, 89149, 79804, 37817, 83293, 53986, 63406, 88133, 80820, 83280, 76541, 88322, 85599, 80017, 50908, 76820, 84888, 76544, 62793, 86800, 76547, 80629, 76758, 88915, 78763, 81709, 37886, 60921, 63427, 83052, 79803, 65454, 37854, 37875, 28242, 65447, 76546, 37847, 62788, 86225]
51491	[49146, 51964, 38664, 38675, 60344, 48645, 49697, 28785, 47600, 48686, 53945, 84068, 60351, 90083, 43627, 88987, 53659, 64598, 24975, 61121, 61122, 88833]	[43750, 36448, 42728, 48171, 42725, 42726, 49138, 36471, 48883, 26542, 38664, 38959, 26553, 38753, 53945, 48164, 48645, 60351, 45797, 48155, 52839, 25375, 38675, 25374, 52860, 49723, 52558, 53541, 59805, 61378, 36457, 60352, 84068, 52463, 46695, 39026, 58906, 54666, 28785, 64598, 38665, 46709, 52853, 48814, 41906, 61262, 52559, 36458, 48157, 77812, 60344, 54659, 41912, 64250, 49697, 63816, 48175, 24975, 28782, 38718, 48819, 769, 43627, 42737, 48840, 65531, 42724, 48842, 50523, 36473, 49146, 36464, 42729, 28809, 43628, 38668, 50151, 52966, 37245, 38727, 48841, 57463, 60345, 39029, 7891, 48496, 41911, 36453, 65530, 64522, 48737, 55375, 61121, 74227, 42723, 76442, 64235, 51964, 62010, 64566]
51492	[56970, 45857, 45858, 45859, 83978, 83083, 49059, 89109, 76884, 73628, 56971, 68220, 71900, 89110, 49737, 49738, 49741, 71313, 71316, 71319]	[45857, 45855, 45858, 49059, 56967, 71900, 49737, 49738, 65293, 45854, 83978, 83083, 45859, 49741, 62734, 65044, 68971, 89109, 65297, 63994, 76884, 56970, 71316, 45856, 71319, 49758, 45453, 66922, 48847, 48536, 32931, 67411, 50580, 50584, 52657, 63997, 64683, 68220, 65046, 73628, 74047, 32927, 89110, 56969, 52659, 56961, 44454, 82114, 45860, 67805, 65817, 67412, 75900, 71313, 65299, 74788, 77782, 56965, 74793, 73427, 63998, 45853, 45454, 62411, 64001, 45455, 54296, 56971, 61596, 44433, 45847, 49757, 50583, 45456, 66117, 83552, 44455, 51896, 68942, 56950, 65037, 73623, 32928, 53559, 64779, 47504, 44426, 82677, 64776, 63996, 51899, 71314, 53074, 59302, 69286, 75203, 59301, 67808, 45451, 46961]
51493	[54721, 54558, 36146, 37172, 81413, 56476, 72329, 72331, 56484, 56497, 89273, 84043, 56469, 67175, 66895, 73275, 49929, 69225, 51454, 84415, 68590, 45974, 87534, 14616, 14903, 12189, 34468, 65539, 85210, 78893, 86013, 57089, 89546]	[42736, 56469, 56476, 41840, 81880, 54721, 67127, 38753, 56473, 56481, 68590, 42728, 56095, 63748, 59805, 42725, 55511, 65539, 56094, 71952, 77226, 34468, 60762, 65487, 45974, 56489, 14616, 75161, 66909, 55509, 84415, 55127, 72327, 54612, 42726, 56497, 51574, 64081, 52866, 56445, 48883, 50526, 48171, 53037, 54785, 65538, 61710, 72331, 43244, 50525, 89546, 64993, 79060, 28739, 54666, 63221, 67175, 84043, 34474, 51459, 71960, 73275, 54558, 50302, 53024, 38718, 71959, 55250, 54791, 89273, 43242, 80495, 72324, 53023, 77640, 37743, 71962, 80300, 59576, 54559, 71961, 81924, 38728, 79551, 73321, 89168, 74993, 54603, 68601, 73271, 71963, 51455, 86521, 61378, 67842, 49380, 81875, 56484, 60189, 71815]
51494	[83761, 60911, 70325, 45117, 43934, 68431, 55427, 79209, 11251, 79210, 36850, 38714, 59195, 85784, 67897, 59314, 57517, 48564, 57386, 79205, 45737, 47477, 50465, 54630, 78951]	[37064, 48267, 38714, 46526, 28250, 70325, 53472, 50673, 50859, 36845, 78951, 46493, 36850, 46447, 7115, 68543, 46929, 53255, 45737, 55436, 50465, 67897, 54157, 57832, 45195, 59314, 59399, 9026, 61986, 44557, 36533, 69863, 66749, 61870, 50727, 55632, 50586, 3508, 78782, 74936, 83761, 67968, 80707, 54630, 69770, 55278, 79210, 64102, 79209, 55088, 44873, 69392, 48578, 61000, 60154, 13763, 55427, 60911, 50450, 45117, 39178, 17892, 59851, 44866, 63355, 69997, 30233, 7118, 48564, 42350, 72126, 68720, 57517, 76883, 13528, 78783, 61777, 47477, 61265, 70790, 75862, 28918, 46353, 48577, 57752, 30253, 62741, 74593, 56109, 54215, 65784, 11251, 71197, 79205, 61455, 52736, 48150, 52734, 68276, 57777]
51495	[88868, 11975, 71657, 44162, 74756, 26110, 30233, 80708, 88807, 80907, 77014, 72249, 53159, 50865, 38712, 48578, 65714, 81523, 74873, 83410, 57627, 54387, 62741, 39177, 54597, 84441, 74169, 47282, 74220]	[30233, 14768, 42350, 44159, 60808, 55218, 53159, 26110, 36846, 55984, 11975, 42354, 32144, 59851, 9026, 46389, 71657, 36835, 13763, 62776, 50865, 45108, 42339, 54731, 28250, 80708, 36845, 42345, 61943, 36848, 52981, 47282, 59119, 69916, 80010, 78082, 84441, 62741, 73689, 74664, 53006, 61455, 8187, 43902, 78374, 65052, 60248, 47197, 22405, 70350, 36850, 70483, 88868, 52606, 35027, 53448, 68720, 55808, 88807, 44326, 76591, 57768, 46929, 48578, 42356, 41940, 50439, 30253, 60846, 44162, 54123, 29763, 71084, 71892, 69644, 44451, 75254, 80907, 71519, 74836, 50876, 63478, 68929, 47188, 68220, 55438, 47686, 75618, 13239, 62000, 57673, 48121, 72249, 67817, 52551, 39177, 69828, 45117, 30258, 36837]
51496	[70910, 64589, 77527, 84588, 86583, 51574, 47314, 48883, 43627, 43628, 86742, 64993, 86743, 84589, 85807, 86585, 76044, 66906, 89301]	[84585, 86585, 43628, 70910, 43627, 86742, 64589, 84588, 63748, 64486, 86743, 84589, 86583, 89195, 78122, 64533, 47314, 42728, 51574, 82306, 64993, 78129, 85807, 88218, 48883, 76342, 87894, 38753, 55503, 83002, 68600, 59739, 45971, 78034, 59805, 74211, 86587, 53020, 74244, 77527, 72941, 42726, 84456, 87496, 86582, 89933, 84586, 76044, 89301, 45974, 64592, 65538, 42727, 84826, 64594, 59576, 78657, 77515, 59338, 48500, 72943, 86750, 53022, 78872, 54761, 72824, 51459, 42725, 67532, 55502, 86584, 45978, 87596, 67529, 64484, 88217, 90120, 68617, 80551, 68590, 77523, 85112, 54723, 75102, 87357, 66909, 81543, 51423, 72883, 87671, 86000, 64994, 82141, 90164, 79058, 54721, 59125, 53024, 53039, 84933]
51497	[7926, 42781, 42780, 55953, 949, 46448, 52679, 65558, 25385, 22288, 11863, 72505, 39197, 47214, 65550, 86813, 35529, 78783, 39496, 69600, 45934, 85443, 7953, 11898, 65557, 22816]	[949, 46448, 42781, 57132, 65550, 52899, 23162, 29186, 61747, 39458, 45122, 45934, 24194, 36581, 7953, 28644, 44723, 44716, 27068, 45121, 65557, 44155, 51887, 46597, 52679, 57743, 39197, 21592, 42780, 57966, 39779, 72731, 39496, 67848, 85443, 11807, 40825, 9376, 43198, 52460, 65388, 39793, 44740, 40335, 56191, 65558, 25385, 45533, 83594, 76311, 84815, 35686, 35443, 59090, 78995, 33792, 40758, 44410, 5921, 11834, 42739, 46831, 55953, 42830, 39958, 37732, 39111, 80273, 31586, 56877, 46846, 72752, 83679, 42203, 42826, 54827, 38219, 42232, 47214, 1562, 32386, 80631, 6750, 63089, 47016, 78783, 63778, 44452, 61749, 70074, 21576, 56660, 5919, 23642, 40118, 36582, 43573, 11898, 36896, 35529]
51498	[36396, 58069, 950, 45121, 53747, 87072, 5604, 5605, 41649, 66901, 66900, 6634, 5411, 5171, 85187, 79847, 6567, 4973, 84068, 36453, 11833, 9432, 6719, 48175, 64498, 39776]	[23643, 23631, 7950, 23597, 23611, 23641, 23613, 42728, 42726, 42725, 48171, 6567, 23608, 30218, 44924, 23579, 5604, 23618, 30219, 10388, 6634, 7919, 6719, 40348, 5411, 5605, 7891, 23642, 6877, 41649, 23590, 27068, 16894, 9432, 950, 28630, 12914, 25506, 56101, 29870, 31276, 33467, 38753, 36471, 7024, 39776, 30200, 9481, 32505, 59805, 48165, 32529, 4884, 63744, 3067, 28809, 48883, 4907, 61710, 12369, 33466, 40491, 26542, 48486, 84068, 6890, 53308, 30208, 61524, 48175, 11807, 45121, 8191, 20888, 33793, 18840, 26553, 87072, 41906, 31161, 23624, 11833, 57463, 31178, 11145, 51946, 51964, 54166, 20072, 13435, 33121, 48814, 31165, 53311, 45974, 61374, 85187, 5171, 12367, 38762]
51499	[87697, 87695, 69133, 82496, 85242, 76191, 88827, 69135, 69129, 87710, 90453, 69138, 87709, 89965, 88919, 89966, 90005, 87707, 89606, 87713, 91296, 88920, 76356, 90007]	[69129, 87697, 66772, 69125, 87708, 69127, 87700, 87702, 85239, 69119, 87713, 87698, 69133, 90192, 87695, 87709, 85245, 85233, 69123, 69128, 85235, 66774, 80373, 69142, 69135, 89966, 88923, 69156, 85237, 87706, 85240, 88827, 87688, 67831, 69121, 66782, 85236, 85234, 82496, 89965, 67846, 87699, 90637, 87703, 69137, 76356, 81926, 90003, 85243, 87938, 76191, 87712, 89967, 65686, 66779, 89973, 87707, 85242, 87692, 87682, 90005, 88920, 69140, 87689, 69134, 87711, 87694, 55440, 69141, 87696, 66789, 88919, 87705, 66786, 69132, 69131, 87710, 76127, 69126, 69149, 88072, 69150, 90452, 90453, 90606, 90007, 69130, 87693, 69145, 85025, 69143, 87690, 77118, 77108, 90010, 90758, 69139, 85022, 88924, 69136]
51500	[62691, 7950, 9510, 26157, 42705, 40481, 22023, 33793, 51650, 83112, 38594, 71779, 61387, 29919, 78052, 27367]	[7919, 33466, 42705, 7950, 78052, 61387, 38393, 29171, 23635, 7894, 40036, 34777, 33020, 26210, 33793, 39667, 37923, 66167, 53873, 48420, 41153, 38828, 62691, 27367, 26157, 71779, 40126, 44076, 28802, 9510, 57585, 23609, 48421, 56652, 38594, 30219, 49105, 30218, 57595, 28742, 43700, 23641, 48920, 70689, 46468, 32766, 40196, 11149, 25388, 22023, 57156, 23643, 54464, 45636, 43772, 34774, 40481, 35687, 45893, 35563, 27068, 13047, 51650, 44018, 7964, 83112, 40041, 26233, 59788, 48765, 34750, 44469, 30201, 40494, 7891, 39968, 23631, 66830, 32837, 70405, 28819, 39883, 46886, 21465, 24193, 28815, 27644, 42695, 20437, 43616, 26228, 58069, 45122, 59840, 35064, 66824, 40497, 30780, 38973, 29919]
51501	[71562, 28918, 53945, 65687, 15467, 52966, 73123, 41755, 55370, 53918, 57461, 48389, 37245, 27415, 48578, 42354, 36846, 70907, 71897, 53659, 48121, 48970, 44159, 64235, 75206, 64236, 64247, 43619, 86150, 71857, 43628, 53898, 54421, 90560, 57083, 48167, 60751, 60752, 59194, 69391, 60955, 60946, 80297, 47479, 86547, 60022, 64598, 13528, 72601, 45966, 52813, 90126, 76107, 78606, 70688, 82515, 48651, 42339, 58950, 61458, 73178, 74356, 19098, 67837, 51628, 62694, 58357, 69556, 78500, 42727, 42732, 65482, 42733, 42734, 48374, 72941, 81331, 26549, 68916, 62195, 73779, 45976, 72908, 72915, 64501, 46929, 83614, 70918, 54557, 76132, 70994, 64594, 73302, 81988, 84969, 79668, 74873, 88389, 52484, 60001, 45547, 78950, 79745, 38723, 72934, 83150, 66259, 71946]	[48883, 37245, 52966, 48167, 53927, 55370, 53514, 70401, 42339, 28918, 60751, 27415, 64235, 55118, 47476, 47477, 59194, 49868, 60752, 60035, 58930, 24975, 68517, 72911, 53918, 60946, 42354, 41755, 42727, 71897, 55950, 61873, 48389, 67817, 53945, 70334, 79043, 64501, 43417, 50399, 56751, 76115, 66259, 70908, 70303, 53851, 70688, 86150, 62684, 73806, 58928, 61983, 61265, 69089, 53515, 58881, 65136, 47341, 47474, 74837, 72942, 82100, 43628, 54723, 48489, 43627, 46698, 73123, 53922, 78500, 60945, 62506, 48121, 48171, 28721, 72938, 41768, 59120, 53659, 53934, 62040, 13763, 56370, 52813, 56747, 48176, 28783, 50395, 42725, 60944, 78606, 61075, 46352, 70159, 70332, 46864, 53024, 45978, 58962, 48970]
51502	[25235, 25278, 16763, 64030, 80645, 82235, 64597, 67539, 67545, 34983, 34975, 74932, 58741, 63109, 83892, 51947, 91194, 61790, 88335, 77808, 53313, 53315, 53316, 53312]	[53316, 74932, 53313, 53315, 81891, 53312, 61790, 77808, 91194, 87333, 67539, 58892, 58893, 45981, 88335, 43943, 83584, 83892, 64597, 58894, 67545, 34983, 34975, 70332, 80645, 53945, 53314, 58862, 86354, 73812, 82235, 74101, 53928, 34193, 47677, 51947, 86367, 73299, 76923, 89707, 81987, 83582, 57448, 64083, 16981, 81323, 64594, 47275, 84323, 63109, 67535, 64030, 71521, 25278, 79632, 82642, 86886, 78645, 67542, 25235, 67837, 83070, 67511, 74119, 64598, 46603, 67532, 76429, 17242, 58741, 58875, 62696, 53309, 87387, 17899, 74126, 67548, 67528, 77361, 67541, 38723, 49339, 78657, 70348, 53846, 78660, 79058, 67127, 45602, 24652, 44892, 64245, 67544, 45982, 84844, 46357, 60890, 58357, 67537, 78662]
51503	[55500, 70410, 55965, 65530, 82293, 46864, 65532, 44883, 42729, 42730, 42735, 68200, 45974, 87606, 48883, 48496, 66907, 68605, 65538, 52946]	[42728, 42724, 42730, 65530, 42729, 48883, 48496, 42726, 42723, 68605, 42725, 64549, 48171, 64561, 42735, 64573, 66907, 65531, 48164, 68200, 55965, 61262, 59805, 65532, 76442, 61378, 79906, 65538, 64550, 60762, 45974, 42738, 66899, 64552, 64579, 64551, 38753, 48672, 74834, 75065, 42722, 70873, 65536, 61710, 58906, 63744, 43620, 83748, 64522, 52565, 64994, 48193, 61360, 79395, 53311, 71308, 80086, 42731, 77950, 55500, 77226, 83248, 43619, 63748, 82306, 72941, 61374, 74038, 42727, 52559, 53037, 75714, 80527, 80570, 74039, 47379, 81503, 78647, 50523, 79060, 68198, 62696, 78129, 46864, 43628, 69176, 55514, 80521, 70410, 51459, 52839, 36471, 43750, 55506, 48814, 28809, 77951, 53307, 53308, 74931]
51504	[72579, 59578, 68574, 66505, 62010, 64586, 64592, 74234, 49146, 51964, 63726, 64595, 78003, 61377, 82146, 68591, 80203, 51571, 87744, 65536, 75105, 83832, 85575, 51575, 59338, 60898, 63220, 63817, 82952, 80532, 90346, 87674, 68604, 65537, 79452, 55516, 75120, 79464, 68600, 88293, 53037, 80305, 89914, 78867]	[61378, 65531, 59805, 68600, 42728, 83248, 65190, 75120, 66899, 65536, 61369, 45974, 68604, 64994, 42726, 59338, 53020, 74038, 83304, 68601, 52839, 82146, 66887, 68591, 85575, 42725, 77537, 58898, 65526, 54330, 54666, 38753, 55506, 59578, 54325, 53037, 48843, 74345, 64592, 61357, 51422, 84933, 80131, 85252, 80532, 52848, 87090, 65538, 88089, 52565, 54659, 52860, 43750, 58864, 75714, 73291, 74039, 50523, 47379, 57066, 58906, 66907, 51457, 59570, 59944, 72579, 75088, 68611, 80203, 55513, 52834, 38959, 36473, 83831, 72941, 68574, 80305, 71308, 51964, 59742, 74931, 64588, 36471, 48653, 48500, 75078, 39029, 64545, 51423, 65537, 64543, 87487, 85808, 87674, 85159, 55515, 59333, 59577, 39037, 58064]
51505	[60345, 59544, 65221, 37172, 48176, 36454, 87124, 48496, 42729, 42730, 77950, 77951, 42724, 77812, 38753, 42727]	[48164, 43750, 61262, 48171, 55965, 42723, 42729, 64561, 42724, 48496, 36471, 64550, 36448, 74834, 79906, 64579, 64551, 42730, 53541, 64549, 52558, 64552, 49138, 26553, 65530, 79395, 48155, 52559, 46695, 50151, 36464, 26542, 42725, 36458, 49723, 77950, 36457, 42722, 64462, 48157, 42726, 48814, 37245, 48672, 50506, 64573, 36473, 38664, 52839, 39026, 48175, 79330, 48819, 41911, 48840, 86270, 60345, 81503, 64522, 48653, 55375, 60344, 62506, 42728, 38959, 48178, 72274, 36453, 52806, 28782, 52828, 52562, 77951, 42737, 48176, 64234, 38675, 28809, 68517, 76137, 58336, 42735, 73903, 39037, 36462, 48486, 38753, 65221, 40159, 50523, 48883, 59544, 48841, 72040, 70683, 46694, 38663, 48165, 28785, 41912]
51506	[44463, 73928, 71953, 59209, 84506, 66262, 64834, 76139, 71561, 86710, 63036, 67519, 76060, 78919, 78930, 79773, 75263, 87837, 53919, 82420, 72352, 50912, 78729, 72862, 59212, 85134, 65387, 53665, 83908, 76992, 74507, 54629, 45600, 76136, 60367, 37246, 59208, 76974, 74144, 48009, 82106, 89681, 61079, 90532, 87559, 80332, 80337]	[60367, 54623, 48373, 71561, 60362, 59212, 78729, 79418, 86711, 64304, 67519, 60734, 85134, 79513, 60722, 44463, 37246, 70876, 78930, 72862, 63014, 59208, 86710, 64834, 66732, 59630, 76136, 60941, 66720, 53654, 66725, 63036, 85901, 79816, 45604, 63041, 74145, 58367, 46360, 37277, 63307, 44466, 76139, 59209, 54530, 63134, 80911, 61073, 64835, 66262, 60660, 63026, 80177, 53665, 77264, 72854, 65387, 86170, 53839, 47270, 82106, 76992, 54587, 46361, 88693, 74144, 61079, 42484, 78919, 79383, 75263, 46277, 67126, 72860, 77848, 87949, 71565, 79712, 48413, 82420, 86381, 74431, 79773, 66909, 85161, 84410, 24986, 83908, 47324, 53944, 64832, 57569, 85226, 78189, 84944, 63034, 66876, 67127, 66891, 85829]
51507	[46322, 46890, 63686, 71252, 67522, 43700, 55624, 55276, 49723, 44469, 12930, 51932, 55257, 74111, 85321, 54860, 90159, 91351]	[43700, 53873, 37923, 67048, 70001, 55257, 63174, 59808, 41153, 55276, 23635, 85321, 69080, 78090, 81835, 54464, 78052, 85798, 56747, 39487, 61387, 41807, 39974, 46322, 39742, 28742, 43701, 61950, 46890, 66873, 40126, 68594, 59207, 40196, 27411, 40036, 39968, 40041, 63557, 41812, 40220, 40481, 90159, 56758, 91351, 51932, 28802, 55263, 57867, 28721, 39973, 41327, 70691, 39737, 41795, 74111, 39736, 18987, 63570, 60208, 28815, 67522, 66376, 39743, 63686, 48761, 48171, 43772, 79226, 54860, 47486, 52184, 44010, 70513, 48763, 40496, 32711, 60597, 42705, 13632, 66377, 18756, 44018, 82556, 52283, 62709, 34056, 47468, 55120, 19215, 56652, 71252, 45815, 49723, 31304, 70230, 18586, 14653, 54862, 57585]
51508	[39215, 43263, 42819, 43749, 41799, 44422, 8244, 39216, 38676, 39207, 86524, 65255, 80143, 76157, 86944, 66996, 63855, 75298, 75303, 75306, 78580, 60418]	[33103, 33109, 32113, 40853, 52424, 43263, 39216, 63855, 60418, 43749, 78580, 75298, 75303, 39203, 72956, 75306, 39215, 45201, 42819, 28820, 47670, 54616, 8244, 41987, 28793, 39207, 48042, 64965, 23169, 54497, 55636, 73610, 41799, 76157, 51607, 31863, 33101, 21225, 66996, 33110, 3871, 48809, 31597, 53381, 86944, 28770, 44741, 40849, 56848, 31865, 38676, 86524, 39196, 20176, 43640, 33087, 33092, 37067, 72958, 55635, 44733, 64807, 8424, 20455, 39193, 39194, 56398, 39204, 80143, 60381, 20514, 19388, 39217, 42217, 67066, 39192, 39202, 51624, 64340, 68222, 23163, 28768, 33079, 39213, 58074, 65255, 80023, 21342, 45845, 67473, 31864, 43636, 75299, 39211, 39201, 72832, 56925, 44422, 64946, 55421]
51509	[72140, 62443, 86128, 62441, 17936, 38132, 21276, 31410, 66996, 85281, 65658, 49761, 50405, 79430, 83409, 69683, 29380, 41513, 74659, 65675, 77783, 45160, 38588, 65657]	[65660, 62441, 31463, 50405, 51517, 40981, 65675, 65657, 31176, 31597, 21276, 80771, 17936, 65662, 65658, 83332, 42601, 19114, 42603, 83454, 31330, 75559, 81941, 9488, 81940, 67614, 65679, 43744, 49827, 62443, 44411, 31589, 69289, 75556, 65664, 65661, 69287, 2172, 42604, 38132, 81723, 66996, 6569, 65666, 65668, 80770, 66522, 79874, 49761, 31591, 60997, 25411, 65663, 29380, 75255, 65674, 77783, 57342, 52661, 65672, 85281, 65681, 37238, 69288, 16821, 80772, 65673, 38945, 76882, 37598, 38588, 67613, 47282, 43738, 23110, 31495, 65667, 31592, 42196, 69285, 2092, 67399, 52671, 60860, 67619, 63249, 72140, 17825, 80769, 65669, 65671, 81722, 59823, 57635, 74659, 23746, 52666, 60248, 67616, 16319]
51510	[47349, 86944, 74229, 89522, 52091, 43583, 68453, 686, 37929, 37181, 39918, 20225, 51474, 72376, 41631, 81984, 20401, 48074, 21448, 7591, 80261, 21458, 47678, 11184, 66358, 62133, 65379, 37260, 85309, 64900]	[28820, 59624, 11184, 72376, 37929, 56963, 28810, 39213, 54488, 59848, 47369, 45817, 37067, 37181, 51534, 31863, 8231, 52424, 34531, 7591, 60181, 18143, 43640, 28793, 54711, 20748, 49634, 48074, 41631, 86944, 52090, 27344, 21458, 54667, 37277, 47663, 37260, 47349, 13024, 51474, 74168, 37233, 37263, 26048, 40329, 39918, 48369, 48148, 31862, 47678, 66358, 21221, 20128, 55819, 33721, 85309, 31865, 64900, 27354, 81984, 47675, 31874, 37191, 31871, 42491, 64363, 70498, 29936, 65379, 8641, 53540, 19768, 51536, 58727, 13055, 21575, 74229, 20434, 52427, 80261, 58731, 52907, 31869, 47346, 21539, 62133, 37247, 76157, 18678, 48396, 20867, 41803, 20225, 78797, 52091, 19232, 8224, 31861, 44101, 53554]
51511	[55474, 40324, 15025, 57380, 54797, 6884, 69321, 57867, 55632, 34755, 50454, 68594, 11175, 39874, 30127, 12525, 33466, 55520, 34770, 38828, 67578, 44562, 68624, 40499]	[5225, 57867, 7950, 29171, 33466, 34770, 27739, 48920, 30780, 32765, 45126, 44246, 43811, 7891, 44562, 26210, 55428, 11175, 21465, 57807, 44196, 69828, 21898, 53458, 55627, 21998, 63174, 40118, 41446, 7946, 46171, 12586, 5260, 22706, 38828, 3196, 59121, 50454, 68624, 40499, 71324, 37861, 41139, 33793, 15025, 24193, 68594, 54117, 29652, 39769, 67578, 4343, 7964, 21388, 30352, 21695, 38393, 52073, 51676, 54124, 45121, 83410, 46172, 55632, 55520, 29217, 65042, 13047, 34755, 45446, 35547, 203, 49790, 76591, 11208, 36312, 42764, 61479, 12367, 74836, 40880, 42386, 20722, 40324, 53448, 5784, 69321, 11149, 7894, 57252, 32837, 28191, 60020, 82736, 40623, 1513, 58310, 49008, 2950, 59826]
51512	[49747, 59601, 57556, 60808, 54213, 54889, 74582, 69997, 45857, 52657, 30228, 41940, 36879, 81925, 53559, 42885, 30222, 21148]	[44159, 68220, 62734, 45108, 60248, 30233, 60808, 45857, 64817, 44451, 36879, 41940, 30228, 43020, 53159, 74633, 17825, 3510, 17211, 81940, 57556, 65044, 48150, 69997, 16996, 49747, 31176, 61454, 59601, 54213, 36846, 80186, 60154, 26110, 68942, 52657, 78782, 54889, 55438, 65052, 62411, 11975, 79912, 52624, 53559, 42350, 74582, 63251, 42354, 44156, 59851, 21148, 63584, 41172, 81925, 50753, 36845, 65687, 52981, 50865, 68971, 52989, 42885, 44158, 53006, 70325, 64342, 31597, 50764, 78439, 47282, 78369, 55962, 53092, 74288, 75862, 60997, 44444, 53448, 52660, 9026, 62741, 22549, 74546, 56967, 36850, 69459, 73388, 60912, 66117, 80708, 30253, 60869, 54885, 74950, 76884, 7115, 70426, 68253, 69107]
51513	[57936, 9690, 8203, 72582, 14265, 31607, 20980, 19637, 19855, 19133, 42762, 15658, 39045, 46878, 33488, 8708, 5208, 43901, 32725]	[5586, 43901, 19855, 3813, 15991, 20980, 9510, 43910, 8203, 14265, 392, 31083, 44469, 9035, 56909, 9024, 42762, 10040, 73168, 33488, 5346, 6924, 58730, 28994, 19637, 16963, 39730, 29249, 61045, 56912, 30201, 39045, 19020, 2877, 24945, 8708, 21910, 12369, 13479, 68293, 53580, 19061, 35681, 4945, 19439, 1565, 72582, 7891, 30205, 34918, 28047, 51344, 67556, 52908, 10930, 12208, 26100, 11976, 3006, 15658, 41222, 15944, 57591, 5208, 50683, 55171, 66439, 48961, 9690, 21257, 52041, 46878, 4936, 22306, 74019, 17323, 20721, 19133, 62775, 13820, 7549, 28046, 31607, 13603, 44192, 56908, 54748, 26038, 26236, 59788, 57604, 12926, 26126, 56911, 15199, 4125, 9068, 13867, 37144, 14137]
51514	[22840, 22129, 44215, 6850, 30541, 42974, 58392, 73330, 44240, 66013, 42965, 71170, 86969, 88695, 66345, 83611]	[66345, 73330, 44240, 6850, 66013, 42965, 44404, 44215, 83611, 30541, 22840, 58392, 42974, 88695, 44253, 86969, 72111, 49909, 71170, 22621, 52358, 64225, 44227, 4237, 22129, 66049, 69626, 67746, 59781, 44214, 43719, 54209, 77274, 45469, 56247, 71343, 60285, 62519, 44228, 45813, 22687, 57134, 23998, 22623, 42968, 4050, 69502, 37074, 42009, 77683, 4048, 76764, 38527, 68325, 42951, 37601, 89491, 67487, 29209, 47915, 44224, 45812, 38781, 48588, 50130, 73671, 1512, 53454, 73985, 61839, 44204, 24175, 42960, 8706, 51661, 42948, 22677, 44226, 22809, 38525, 61884, 46014, 35650, 36025, 66677, 64935, 10763, 33633, 14540, 55715, 44245, 65163, 75766, 61829, 1635, 48871, 24129, 58377, 65160, 6976]
